date,time,comp,season,team,opponent,venue,round,xg_for,gf_for,ga_for,sh_for,sot_for,dist_for,fk_for,pk_for,xg_against,gf_against,ga_against,sh_against,sot_against,dist_against,fk_against,pk_against
2025-01-17,20:30,Bundesliga,2024-2025,Eintracht Frankfurt,Dortmund,Home,Matchweek 18,1.7,2,0,13,5,16.3,0,0,0.8,0.0,2.0,12.0,3.0,15.0,0.0,0.0
2025-01-23,21:00,Europa Lg,2024-2025,Eintracht Frankfurt,hu Ferencváros,Home,League phase,1.4,2,0,14,8,18.7,0,0,0.0,0.0,2.0,1.0,0.0,21.4,0.0,0.0
2025-01-26,15:30,Bundesliga,2024-2025,Eintracht Frankfurt,Hoffenheim,Away,Matchweek 19,2.4,2,2,11,6,15.3,0,1,2.4,2.0,2.0,24.0,8.0,18.0,0.0,0.0
2025-01-30,21:00,Europa Lg,2024-2025,Eintracht Frankfurt,it Roma,Away,League phase,0.7,0,2,6,2,17.4,0,0,1.9,2.0,0.0,15.0,3.0,13.8,1.0,0.0
2025-02-02,15:30,Bundesliga,2024-2025,Eintracht Frankfurt,Wolfsburg,Home,Matchweek 20,1.2,1,1,16,4,17.2,0,0,1.2,1.0,1.0,11.0,2.0,18.9,0.0,0.0
2025-02-08,18:30,Bundesliga,2024-2025,Eintracht Frankfurt,Gladbach,Away,Matchweek 21,2.2,1,1,15,7,16.0,0,0,0.4,1.0,1.0,8.0,3.0,19.2,0.0,0.0
2025-02-16,17:30,Bundesliga,2024-2025,Eintracht Frankfurt,Holstein Kiel,Home,Matchweek 22,2.5,3,1,19,8,19.1,1,0,1.4,1.0,3.0,10.0,4.0,18.0,1.0,0.0
2025-02-23,17:30,Bundesliga,2024-2025,Eintracht Frankfurt,Bayern Munich,Away,Matchweek 23,0.5,0,4,7,2,16.3,0,0,3.8,4.0,0.0,19.0,10.0,13.1,0.0,0.0
2025-03-01,18:30,Bundesliga,2024-2025,Eintracht Frankfurt,Leverkusen,Home,Matchweek 24,1.1,1,4,7,3,16.1,0,0,2.0,4.0,1.0,20.0,9.0,15.1,0.0,0.0
,Time,Comp,2024-2025,Eintracht Frankfurt,Opponent,Venue,Round,xG,GF,GA,Sh,SoT,Dist,FK,PK,,,,,,,,
2025-03-06,21:00,Europa Lg,2024-2025,Eintracht Frankfurt,nl Ajax,Away,Round of 16,1.5,2,1,17,5,18.0,0,0,1.5,1.0,2.0,12.0,3.0,15.0,0.0,0.0
2025-03-09,15:30,Bundesliga,2024-2025,Eintracht Frankfurt,Union Berlin,Home,Matchweek 25,1.8,1,2,13,2,16.5,0,0,0.9,2.0,1.0,11.0,3.0,13.9,0.0,0.0
2025-03-13,18:45,Europa Lg,2024-2025,Eintracht Frankfurt,nl Ajax,Home,Round of 16,2.5,4,1,16,9,18.2,0,0,0.6,1.0,4.0,12.0,5.0,22.3,0.0,0.0
2025-03-16,15:30,Bundesliga,2024-2025,Eintracht Frankfurt,Bochum,Away,Matchweek 26,2.5,3,1,18,7,15.4,1,0,1.4,1.0,3.0,17.0,7.0,13.7,0.0,0.0
2025-03-29,18:30,Bundesliga,2024-2025,Eintracht Frankfurt,Stuttgart,Home,Matchweek 27,3.7,1,0,19,5,14.9,1,0,1.2,0.0,1.0,8.0,2.0,13.9,0.0,0.0
2025-04-05,18:30,Bundesliga,2024-2025,Eintracht Frankfurt,Werder Bremen,Away,Matchweek 28,0.5,0,2,9,0,18.0,1,0,1.0,2.0,0.0,12.0,4.0,17.2,0.0,0.0
2025-04-10,20:00 (21:00),Europa Lg,2024-2025,Eintracht Frankfurt,eng Tottenham,Away,Quarter-finals,0.3,1,1,4,2,18.3,0,0,0.9,1.0,1.0,10.0,6.0,14.0,0.0,0.0
2025-04-13,17:30,Bundesliga,2024-2025,Eintracht Frankfurt,Heidenheim,Home,Matchweek 29,3.7,3,0,19,8,19.8,0,0,1.7,0.0,3.0,14.0,3.0,19.4,0.0,0.0
2025-04-17,21:00,Europa Lg,2024-2025,Eintracht Frankfurt,eng Tottenham,Home,Quarter-finals,0.9,0,1,14,5,18.5,1,0,1.5,1.0,0.0,11.0,2.0,16.8,0.0,1.0
2025-04-20,15:30,Bundesliga,2024-2025,Eintracht Frankfurt,Augsburg,Away,Matchweek 30,1.1,0,0,8,4,10.8,0,0,0.9,0.0,0.0,13.0,2.0,18.1,0.0,0.0
2025-04-26,18:30,Bundesliga,2024-2025,Eintracht Frankfurt,RB Leipzig,Home,Matchweek 31,2.1,4,0,9,5,13.1,1,0,0.4,0.0,4.0,7.0,3.0,21.9,1.0,0.0
2025-05-04,19:30,Bundesliga,2024-2025,Eintracht Frankfurt,Mainz 05,Away,Matchweek 32,1.3,1,1,8,2,18.1,0,0,1.4,1.0,1.0,12.0,3.0,13.9,0.0,0.0
2025-05-11,17:30,Bundesliga,2024-2025,Eintracht Frankfurt,St. Pauli,Home,Matchweek 33,1.7,2,2,13,5,14.9,0,0,0.8,2.0,2.0,5.0,2.0,14.8,0.0,0.0
2025-05-17,15:30,Bundesliga,2024-2025,Eintracht Frankfurt,Freiburg,Away,Matchweek 34,2.0,3,1,11,6,13.4,0,0,0.7,1.0,3.0,8.0,1.0,13.0,0.0,0.0
2024-08-17,18:00,DFB-Pokal,2024-2025,Dortmund,1. FC Phönix Lübeck,Away,Round of 64,,4,1,11,8,,,1,,1.0,4.0,9.0,1.0,,,0.0
2024-08-24,18:30,Bundesliga,2024-2025,Dortmund,Eint Frankfurt,Home,Matchweek 1,1.7,2,0,20,5,17.2,0,0,1.4,0.0,2.0,7.0,2.0,17.0,0.0,0.0
2024-08-31,15:30,Bundesliga,2024-2025,Dortmund,Werder Bremen,Away,Matchweek 2,0.6,0,0,9,4,20.2,0,0,0.3,0.0,0.0,5.0,1.0,19.8,1.0,0.0
2024-09-13,20:30,Bundesliga,2024-2025,Dortmund,Heidenheim,Home,Matchweek 3,2.6,4,2,12,5,17.0,0,1,1.8,2.0,4.0,10.0,3.0,18.2,0.0,1.0
2024-09-18,21:00,Champions Lg,2024-2025,Dortmund,be Club Brugge,Away,League phase,1.9,3,0,16,5,21.1,1,1,1.2,0.0,3.0,18.0,5.0,19.6,0.0,0.0
2024-09-22,17:30,Bundesliga,2024-2025,Dortmund,Stuttgart,Away,Matchweek 4,0.7,1,5,7,3,12.9,0,0,3.4,5.0,1.0,17.0,9.0,14.8,0.0,0.0
2024-09-27,20:30,Bundesliga,2024-2025,Dortmund,Bochum,Home,Matchweek 5,3.2,4,2,22,7,16.4,0,1,1.3,2.0,4.0,10.0,5.0,20.0,0.0,0.0
2024-10-01,21:00,Champions Lg,2024-2025,Dortmund,sct Celtic,Home,League phase,2.6,7,1,14,11,18.2,0,2,2.1,1.0,7.0,9.0,2.0,16.2,0.0,0.0
2024-10-05,15:30,Bundesliga,2024-2025,Dortmund,Union Berlin,Away,Matchweek 6,0.7,1,2,8,4,18.3,0,0,1.5,2.0,1.0,13.0,4.0,19.1,0.0,1.0
2024-10-18,20:30,Bundesliga,2024-2025,Dortmund,St. Pauli,Home,Matchweek 7,2.6,2,1,20,7,13.4,0,0,0.6,1.0,2.0,10.0,3.0,19.7,0.0,0.0
2024-10-22,21:00,Champions Lg,2024-2025,Dortmund,es Real Madrid,Away,League phase,1.6,2,5,8,7,16.7,0,0,3.5,5.0,2.0,26.0,10.0,15.9,0.0,0.0
2024-10-26,15:30,Bundesliga,2024-2025,Dortmund,Augsburg,Away,Matchweek 8,1.0,1,2,11,4,20.1,0,0,0.6,2.0,1.0,12.0,4.0,22.4,1.0,0.0
2024-10-29,20:45,DFB-Pokal,2024-2025,Dortmund,Wolfsburg,Away,Round of 32,,0,1,18,4,,,0,,1.0,0.0,16.0,3.0,,,0.0
2024-11-02,18:30,Bundesliga,2024-2025,Dortmund,RB Leipzig,Home,Matchweek 9,2.0,2,1,20,7,14.3,1,0,0.5,1.0,2.0,7.0,2.0,18.8,0.0,0.0
2024-11-05,21:00,Champions Lg,2024-2025,Dortmund,at Sturm Graz,Home,League phase,2.0,1,0,21,7,14.8,0,0,0.4,0.0,1.0,7.0,1.0,20.3,0.0,0.0
2024-11-09,15:30,Bundesliga,2024-2025,Dortmund,Mainz 05,Away,Matchweek 10,0.9,1,3,1,0,23.0,0,1,2.0,3.0,1.0,13.0,9.0,13.4,0.0,0.0
2024-11-23,15:30,Bundesliga,2024-2025,Dortmund,Freiburg,Home,Matchweek 11,1.3,4,0,19,7,18.7,1,0,0.8,0.0,4.0,7.0,2.0,18.1,0.0,0.0
2024-11-27,21:00,Champions Lg,2024-2025,Dortmund,hr Dinamo Zagreb,Away,League phase,1.7,3,0,17,6,15.0,0,0,0.2,0.0,3.0,5.0,1.0,22.0,0.0,0.0
2024-11-30,18:30,Bundesliga,2024-2025,Dortmund,Bayern Munich,Home,Matchweek 12,0.6,1,1,7,2,18.3,0,0,1.5,1.0,1.0,14.0,5.0,19.4,2.0,0.0
2024-12-07,18:30,Bundesliga,2024-2025,Dortmund,Gladbach,Away,Matchweek 13,1.5,1,1,16,3,14.6,0,0,1.1,1.0,1.0,8.0,2.0,22.2,1.0,1.0
2024-12-11,21:00,Champions Lg,2024-2025,Dortmund,es Barcelona,Home,League phase,2.7,2,3,11,1,17.4,0,1,2.0,3.0,2.0,13.0,8.0,15.9,0.0,0.0
2024-12-15,17:30,Bundesliga,2024-2025,Dortmund,Hoffenheim,Home,Matchweek 14,0.5,1,1,6,2,16.9,1,0,1.0,1.0,1.0,12.0,1.0,13.4,0.0,0.0
2024-12-22,17:30,Bundesliga,2024-2025,Dortmund,Wolfsburg,Away,Matchweek 15,2.7,3,1,12,4,13.7,0,0,1.5,1.0,3.0,14.0,5.0,15.8,1.0,0.0
2025-01-10,20:45,Bundesliga,2024-2025,Dortmund,Leverkusen,Home,Matchweek 16,1.3,2,3,11,4,19.3,0,1,1.6,3.0,2.0,7.0,5.0,13.4,0.0,0.0
2025-01-14,18:30,Bundesliga,2024-2025,Dortmund,Holstein Kiel,Away,Matchweek 17,1.0,2,4,16,4,18.0,0,0,1.6,4.0,2.0,11.0,7.0,19.3,0.0,0.0
2025-01-17,20:30,Bundesliga,2024-2025,Dortmund,Eint Frankfurt,Away,Matchweek 18,0.8,0,2,12,3,15.0,0,0,1.7,2.0,0.0,13.0,5.0,16.3,0.0,0.0
2025-01-21,21:00,Champions Lg,2024-2025,Dortmund,it Bologna,Away,League phase,1.0,1,2,2,1,23.8,0,1,2.1,2.0,1.0,17.0,6.0,15.8,0.0,0.0
2025-01-25,15:30,Bundesliga,2024-2025,Dortmund,Werder Bremen,Home,Matchweek 19,1.0,2,2,8,4,15.8,1,0,1.3,2.0,2.0,13.0,4.0,18.9,1.0,0.0
2025-01-29,21:00,Champions Lg,2024-2025,Dortmund,ua Shakhtar,Home,League phase,2.4,3,1,15,7,13.4,1,0,0.4,1.0,3.0,7.0,2.0,18.6,0.0,0.0
2025-02-01,15:30,Bundesliga,2024-2025,Dortmund,Heidenheim,Away,Matchweek 20,2.2,2,1,16,5,15.0,0,0,0.6,1.0,2.0,11.0,5.0,20.0,0.0,0.0
2025-02-08,15:30,Bundesliga,2024-2025,Dortmund,Stuttgart,Home,Matchweek 21,1.4,1,2,16,5,18.2,2,0,0.3,2.0,1.0,4.0,2.0,15.3,0.0,0.0
2025-02-11,20:00 (21:00),Champions Lg,2024-2025,Dortmund,pt Sporting CP,Away,Knockout phase play-offs,1.8,3,0,16,7,16.4,0,0,0.7,0.0,3.0,13.0,6.0,20.5,0.0,0.0
2025-02-15,15:30,Bundesliga,2024-2025,Dortmund,Bochum,Away,Matchweek 22,2.6,0,2,17,2,16.5,2,0,2.7,2.0,0.0,18.0,9.0,15.2,0.0,0.0
2025-02-19,18:45,Champions Lg,2024-2025,Dortmund,pt Sporting CP,Home,Knockout phase play-offs,1.9,0,0,18,4,19.5,0,0,0.4,0.0,0.0,7.0,1.0,20.0,0.0,0.0
2025-02-22,18:30,Bundesliga,2024-2025,Dortmund,Union Berlin,Home,Matchweek 23,4.8,6,0,24,8,12.8,0,0,0.3,0.0,6.0,6.0,1.0,10.7,0.0,0.0
,Time,Comp,2024-2025,Dortmund,Opponent,Venue,Round,xG,GF,GA,Sh,SoT,Dist,FK,PK,,,,,,,,
2025-03-01,15:30,Bundesliga,2024-2025,Dortmund,St. Pauli,Away,Matchweek 24,1.5,2,0,14,3,14.3,0,0,0.4,0.0,2.0,7.0,1.0,18.1,0.0,0.0
2025-03-04,21:00,Champions Lg,2024-2025,Dortmund,fr Lille,Home,Round of 16,0.3,1,1,7,1,17.4,0,0,0.9,1.0,1.0,9.0,1.0,20.3,1.0,0.0
2025-03-08,15:30,Bundesliga,2024-2025,Dortmund,Augsburg,Home,Matchweek 25,1.2,0,1,15,1,15.1,0,0,0.2,1.0,0.0,6.0,1.0,12.2,0.0,0.0
2025-03-12,18:45,Champions Lg,2024-2025,Dortmund,fr Lille,Away,Round of 16,3.0,2,1,16,5,14.2,0,1,1.2,1.0,2.0,11.0,4.0,16.7,0.0,0.0
2025-03-15,18:30,Bundesliga,2024-2025,Dortmund,RB Leipzig,Away,Matchweek 26,3.0,0,2,25,9,15.0,0,0,1.8,2.0,0.0,15.0,5.0,17.0,0.0,0.0
2025-03-30,17:30,Bundesliga,2024-2025,Dortmund,Mainz 05,Home,Matchweek 27,2.8,3,1,18,7,17.6,1,0,0.8,1.0,3.0,12.0,2.0,14.5,0.0,0.0
2025-04-05,15:30,Bundesliga,2024-2025,Dortmund,Freiburg,Away,Matchweek 28,3.3,4,1,18,7,12.7,0,0,1.8,1.0,4.0,12.0,2.0,14.5,0.0,0.0
2025-04-09,21:00,Champions Lg,2024-2025,Dortmund,es Barcelona,Away,Quarter-finals,1.4,0,4,13,3,14.5,0,0,3.5,4.0,0.0,18.0,9.0,14.7,0.0,0.0
2025-04-12,18:30,Bundesliga,2024-2025,Dortmund,Bayern Munich,Away,Matchweek 29,1.6,2,2,11,3,14.8,0,0,2.3,2.0,2.0,28.0,11.0,17.8,0.0,0.0
2025-04-15,21:00,Champions Lg,2024-2025,Dortmund,es Barcelona,Home,Quarter-finals,3.6,3,1,17,10,13.4,0,1,0.5,1.0,3.0,7.0,2.0,17.3,0.0,0.0
2025-04-20,17:30,Bundesliga,2024-2025,Dortmund,Gladbach,Home,Matchweek 30,1.4,3,2,14,6,16.8,0,0,1.4,2.0,3.0,5.0,2.0,22.3,0.0,1.0
2025-04-26,15:30,Bundesliga,2024-2025,Dortmund,Hoffenheim,Away,Matchweek 31,2.6,3,2,15,7,16.8,0,0,1.1,2.0,3.0,11.0,3.0,15.7,1.0,0.0
2025-05-03,18:30,Bundesliga,2024-2025,Dortmund,Wolfsburg,Home,Matchweek 32,2.4,4,0,11,5,12.8,0,0,0.7,0.0,4.0,11.0,2.0,15.7,0.0,0.0
2025-05-11,15:30,Bundesliga,2024-2025,Dortmund,Leverkusen,Away,Matchweek 33,1.2,4,2,9,5,19.5,0,0,2.2,2.0,4.0,19.0,10.0,16.8,0.0,0.0
2025-05-17,15:30,Bundesliga,2024-2025,Dortmund,Holstein Kiel,Home,Matchweek 34,2.4,3,0,18,5,19.0,0,1,0.8,0.0,3.0,4.0,2.0,11.3,0.0,0.0
2024-08-17,15:30,DFB-Pokal,2024-2025,Freiburg,Osnabrück,Away,Round of 64,,4.0,0.0,16,6,,,0,,0.0,4.0,18.0,4.0,,,0.0
2024-08-24,15:30,Bundesliga,2024-2025,Freiburg,Stuttgart,Home,Matchweek 1,2.1,3.0,1.0,16,5,16.4,1.0,0,0.4,1.0,3.0,9.0,2.0,23.7,1.0,0.0
2024-09-01,17:30,Bundesliga,2024-2025,Freiburg,Bayern Munich,Away,Matchweek 2,1.0,0.0,2.0,8,3,26.8,0.0,0,1.5,2.0,0.0,11.0,2.0,16.0,0.0,1.0
2024-09-14,15:30,Bundesliga,2024-2025,Freiburg,Bochum,Home,Matchweek 3,3.7,2.0,1.0,26,8,14.4,0.0,0,0.9,1.0,2.0,13.0,3.0,19.8,0.0,0.0
2024-09-21,15:30,Bundesliga,2024-2025,Freiburg,Heidenheim,Away,Matchweek 4,1.4,3.0,0.0,15,5,16.8,0.0,0,0.7,0.0,3.0,7.0,1.0,16.7,0.0,0.0
2024-09-28,15:30,Bundesliga,2024-2025,Freiburg,St. Pauli,Home,Matchweek 5,1.2,0.0,3.0,8,1,16.9,1.0,0,1.1,3.0,0.0,10.0,4.0,17.6,2.0,0.0
2024-10-05,15:30,Bundesliga,2024-2025,Freiburg,Werder Bremen,Away,Matchweek 6,1.0,1.0,0.0,15,3,20.6,0.0,0,1.0,0.0,1.0,12.0,3.0,19.6,1.0,0.0
2024-10-19,15:30,Bundesliga,2024-2025,Freiburg,Augsburg,Home,Matchweek 7,0.8,3.0,1.0,15,6,19.8,0.0,0,0.6,1.0,3.0,9.0,3.0,20.7,0.0,0.0
2024-10-26,15:30,Bundesliga,2024-2025,Freiburg,RB Leipzig,Away,Matchweek 8,1.7,1.0,3.0,15,5,18.0,2.0,0,1.8,3.0,1.0,12.0,9.0,13.4,0.0,0.0
2024-10-30,18:00,DFB-Pokal,2024-2025,Freiburg,Hamburger SV,Home,Round of 32,,2.0,1.0,13,5,,,1,,1.0,2.0,10.0,4.0,,,0.0
2024-11-03,15:30,Bundesliga,2024-2025,Freiburg,Mainz 05,Home,Matchweek 9,0.8,0.0,0.0,10,2,19.7,0.0,0,0.5,0.0,0.0,9.0,2.0,17.0,0.0,0.0
2024-11-08,20:30,Bundesliga,2024-2025,Freiburg,Union Berlin,Away,Matchweek 10,1.7,0.0,0.0,13,3,19.8,0.0,0,0.7,0.0,0.0,12.0,6.0,20.2,0.0,0.0
2024-11-23,15:30,Bundesliga,2024-2025,Freiburg,Dortmund,Away,Matchweek 11,0.8,0.0,4.0,7,2,18.1,0.0,0,1.3,4.0,0.0,19.0,7.0,18.7,1.0,0.0
2024-11-30,15:30,Bundesliga,2024-2025,Freiburg,Gladbach,Home,Matchweek 12,1.6,3.0,1.0,17,7,16.5,1.0,0,1.5,1.0,3.0,15.0,3.0,17.1,0.0,0.0
2024-12-03,18:00,DFB-Pokal,2024-2025,Freiburg,Arminia,Away,Round of 16,,1.0,3.0,17,8,,,0,,3.0,1.0,20.0,6.0,,,1.0
2024-12-08,17:30,Bundesliga,2024-2025,Freiburg,Hoffenheim,Away,Matchweek 13,1.0,1.0,1.0,11,4,15.1,0.0,0,1.4,1.0,1.0,15.0,5.0,17.2,0.0,0.0
2024-12-13,20:30,Bundesliga,2024-2025,Freiburg,Wolfsburg,Home,Matchweek 14,2.1,3.0,2.0,18,9,14.9,0.0,0,1.8,2.0,3.0,20.0,5.0,18.5,0.0,0.0
2024-12-21,18:30,Bundesliga,2024-2025,Freiburg,Leverkusen,Away,Matchweek 15,0.7,1.0,5.0,8,2,17.7,0.0,0,2.8,5.0,1.0,19.0,11.0,15.6,0.0,0.0
2025-01-11,15:30,Bundesliga,2024-2025,Freiburg,Holstein Kiel,Home,Matchweek 16,0.7,3.0,2.0,14,5,18.0,1.0,0,1.8,2.0,3.0,14.0,7.0,15.7,0.0,0.0
2025-01-14,20:30,Bundesliga,2024-2025,Freiburg,Eint Frankfurt,Away,Matchweek 17,0.5,1.0,4.0,7,5,25.0,1.0,0,2.4,4.0,1.0,23.0,8.0,16.1,1.0,0.0
2025-01-18,15:30,Bundesliga,2024-2025,Freiburg,Stuttgart,Away,Matchweek 18,0.2,0.0,4.0,4,0,17.7,0.0,0,1.9,4.0,0.0,11.0,6.0,16.2,0.0,1.0
2025-01-25,15:30,Bundesliga,2024-2025,Freiburg,Bayern Munich,Home,Matchweek 19,0.3,1.0,2.0,7,2,14.8,0.0,0,1.0,2.0,1.0,7.0,3.0,16.8,0.0,0.0
2025-02-01,15:30,Bundesliga,2024-2025,Freiburg,Bochum,Away,Matchweek 20,1.7,1.0,0.0,13,4,14.1,1.0,0,1.0,0.0,1.0,22.0,4.0,20.0,0.0,0.0
2025-02-08,15:30,Bundesliga,2024-2025,Freiburg,Heidenheim,Home,Matchweek 21,1.0,1.0,0.0,9,3,13.7,0.0,0,0.5,0.0,1.0,11.0,5.0,20.1,0.0,0.0
2025-02-15,15:30,Bundesliga,2024-2025,Freiburg,St. Pauli,Away,Matchweek 22,1.3,1.0,0.0,4,2,26.6,2.0,0,0.2,0.0,1.0,5.0,1.0,20.9,0.0,0.0
2025-02-21,20:30,Bundesliga,2024-2025,Freiburg,Werder Bremen,Home,Matchweek 23,1.8,5.0,0.0,13,6,15.2,1.0,0,1.2,0.0,5.0,8.0,2.0,20.7,0.0,0.0
2025-03-02,17:30,Bundesliga,2024-2025,Freiburg,Augsburg,Away,Matchweek 24,0.8,0.0,0.0,7,3,21.3,1.0,0,1.5,0.0,0.0,13.0,5.0,16.9,1.0,0.0
2025-03-08,18:30,Bundesliga,2024-2025,Freiburg,RB Leipzig,Home,Matchweek 25,0.5,0.0,0.0,10,2,25.2,1.0,0,1.5,0.0,0.0,18.0,3.0,14.4,1.0,0.0
2025-03-15,15:30,Bundesliga,2024-2025,Freiburg,Mainz 05,Away,Matchweek 26,3.1,2.0,2.0,24,8,13.4,1.0,0,1.3,2.0,2.0,9.0,4.0,20.2,0.0,0.0
2025-03-30,15:30,Bundesliga,2024-2025,Freiburg,Union Berlin,Home,Matchweek 27,1.4,1.0,2.0,9,3,19.5,1.0,0,1.0,2.0,1.0,10.0,6.0,16.7,1.0,0.0
2025-04-05,15:30,Bundesliga,2024-2025,Freiburg,Dortmund,Home,Matchweek 28,1.8,1.0,4.0,12,2,14.5,0.0,0,3.3,4.0,1.0,18.0,7.0,12.7,0.0,0.0
2025-04-12,15:30,Bundesliga,2024-2025,Freiburg,Gladbach,Away,Matchweek 29,1.6,2.0,1.0,19,7,13.1,0.0,0,0.7,1.0,2.0,10.0,1.0,17.0,0.0,0.0
2025-04-19,15:30,Bundesliga,2024-2025,Freiburg,Hoffenheim,Home,Matchweek 30,1.3,3.0,2.0,12,6,14.9,0.0,0,1.5,2.0,3.0,19.0,6.0,18.4,1.0,0.0
2025-04-26,15:30,Bundesliga,2024-2025,Freiburg,Wolfsburg,Away,Matchweek 31,1.6,1.0,0.0,15,2,17.1,1.0,0,0.3,0.0,1.0,7.0,1.0,21.2,1.0,0.0
2025-05-04,17:30,Bundesliga,2024-2025,Freiburg,Leverkusen,Home,Matchweek 32,0.9,2.0,2.0,7,3,15.6,0.0,0,0.3,2.0,2.0,5.0,2.0,19.2,0.0,0.0
2025-05-10,15:30,Bundesliga,2024-2025,Freiburg,Holstein Kiel,Away,Matchweek 33,1.4,2.0,1.0,9,3,10.3,0.0,0,1.0,1.0,2.0,15.0,3.0,25.6,2.0,0.0
2025-05-17,15:30,Bundesliga,2024-2025,Freiburg,Eint Frankfurt,Home,Matchweek 34,0.7,1.0,3.0,8,1,13.0,0.0,0,2.0,3.0,1.0,11.0,6.0,13.4,0.0,0.0
2024-08-16,18:00,DFB-Pokal,2024-2025,Mainz 05,Wehen,Away,Round of 64,,3.0,1.0,20,9,,,0,,1.0,3.0,11.0,3.0,,,0.0
2024-08-24,15:30,Bundesliga,2024-2025,Mainz 05,Union Berlin,Home,Matchweek 1,1.2,1.0,1.0,14,3,15.4,1.0,0,0.6,1.0,1.0,15.0,5.0,19.8,0.0,0.0
2024-08-31,15:30,Bundesliga,2024-2025,Mainz 05,Stuttgart,Away,Matchweek 2,2.3,3.0,3.0,10,6,21.6,1.0,1,3.8,3.0,3.0,28.0,11.0,14.9,2.0,0.0
2024-09-15,17:30,Bundesliga,2024-2025,Mainz 05,Werder Bremen,Home,Matchweek 3,1.1,1.0,2.0,16,5,16.9,1.0,0,1.6,2.0,1.0,13.0,3.0,16.1,0.0,1.0
2024-09-20,20:30,Bundesliga,2024-2025,Mainz 05,Augsburg,Away,Matchweek 4,1.0,3.0,2.0,5,3,11.4,0.0,0,2.4,2.0,3.0,29.0,7.0,15.5,0.0,0.0
2024-09-28,15:30,Bundesliga,2024-2025,Mainz 05,Heidenheim,Home,Matchweek 5,0.6,0.0,2.0,7,1,17.9,1.0,0,1.2,2.0,0.0,14.0,6.0,14.5,0.0,0.0
2024-10-05,18:30,Bundesliga,2024-2025,Mainz 05,St. Pauli,Away,Matchweek 6,1.1,3.0,0.0,8,4,21.4,0.0,0,1.0,0.0,3.0,19.0,4.0,16.5,0.0,0.0
2024-10-19,15:30,Bundesliga,2024-2025,Mainz 05,RB Leipzig,Home,Matchweek 7,0.6,0.0,2.0,17,2,18.1,0.0,0,1.9,2.0,0.0,11.0,5.0,16.1,0.0,0.0
2024-10-25,20:30,Bundesliga,2024-2025,Mainz 05,Gladbach,Home,Matchweek 8,1.7,1.0,1.0,23,6,19.2,0.0,0,0.7,1.0,1.0,9.0,5.0,18.3,1.0,0.0
2024-10-30,20:45,DFB-Pokal,2024-2025,Mainz 05,Bayern Munich,Home,Round of 32,,0.0,4.0,6,4,,,0,,4.0,0.0,15.0,10.0,,,0.0
2024-11-03,15:30,Bundesliga,2024-2025,Mainz 05,Freiburg,Away,Matchweek 9,0.5,0.0,0.0,9,2,17.0,0.0,0,0.8,0.0,0.0,10.0,2.0,19.7,0.0,0.0
2024-11-09,15:30,Bundesliga,2024-2025,Mainz 05,Dortmund,Home,Matchweek 10,2.0,3.0,1.0,13,9,13.4,0.0,0,0.9,1.0,3.0,1.0,0.0,23.0,0.0,1.0
2024-11-24,15:30,Bundesliga,2024-2025,Mainz 05,Holstein Kiel,Away,Matchweek 11,2.2,3.0,0.0,17,6,18.0,1.0,1,0.4,0.0,3.0,7.0,2.0,16.8,0.0,0.0
2024-12-01,15:30,Bundesliga,2024-2025,Mainz 05,Hoffenheim,Home,Matchweek 12,2.2,2.0,0.0,18,8,14.8,0.0,0,0.4,0.0,2.0,10.0,2.0,21.1,0.0,0.0
2024-12-08,15:30,Bundesliga,2024-2025,Mainz 05,Wolfsburg,Away,Matchweek 13,2.6,3.0,4.0,12,5,13.1,1.0,0,1.2,4.0,3.0,10.0,5.0,19.9,1.0,0.0
2024-12-14,15:30,Bundesliga,2024-2025,Mainz 05,Bayern Munich,Home,Matchweek 14,1.0,2.0,1.0,8,4,15.1,0.0,0,1.4,1.0,2.0,13.0,1.0,16.2,0.0,0.0
2024-12-21,15:30,Bundesliga,2024-2025,Mainz 05,Eint Frankfurt,Away,Matchweek 15,0.6,3.0,1.0,9,3,18.2,0.0,0,2.4,1.0,3.0,34.0,8.0,16.3,0.0,0.0
2025-01-11,15:30,Bundesliga,2024-2025,Mainz 05,Bochum,Home,Matchweek 16,1.9,2.0,0.0,10,5,12.1,0.0,0,0.6,0.0,2.0,11.0,2.0,14.8,0.0,0.0
2025-01-14,20:30,Bundesliga,2024-2025,Mainz 05,Leverkusen,Away,Matchweek 17,0.7,0.0,1.0,7,4,15.0,0.0,0,1.8,1.0,0.0,20.0,8.0,18.2,1.0,0.0
2025-01-19,15:30,Bundesliga,2024-2025,Mainz 05,Union Berlin,Away,Matchweek 18,1.7,1.0,2.0,8,0,20.7,0.0,1,2.1,2.0,1.0,11.0,3.0,18.9,1.0,1.0
2025-01-25,15:30,Bundesliga,2024-2025,Mainz 05,Stuttgart,Home,Matchweek 19,1.9,2.0,0.0,11,4,15.3,0.0,0,1.1,0.0,2.0,10.0,4.0,15.7,0.0,0.0
2025-01-31,20:30,Bundesliga,2024-2025,Mainz 05,Werder Bremen,Away,Matchweek 20,1.2,0.0,1.0,13,2,15.8,1.0,0,2.5,1.0,0.0,11.0,4.0,13.7,0.0,0.0
2025-02-08,15:30,Bundesliga,2024-2025,Mainz 05,Augsburg,Home,Matchweek 21,1.3,0.0,0.0,9,5,14.5,0.0,0,0.3,0.0,0.0,9.0,2.0,21.8,0.0,0.0
